date,open,high,low,close,volume
2015-03-05,87.07,87.19,86.52,86.74,12527581
2015-03-06,86.41,86.6,85.32,85.63,16070466
2015-03-09,86.12,86.38,85.12,85.16,14503802
2015-03-10,84.82,85.53,84.24,84.26,17195460
2015-03-11,84.93,84.93,84.0,84.02,13004655
2015-03-12,84.43,84.72,84.06,84.22,10792898
2015-03-13,83.9,84.18,82.68,83.87,16799920
2015-03-16,83.71,84.86,83.27,84.76,13516235
2015-03-17,84.54,84.85,84.02,84.08,12979713
2015-03-18,83.54,86.37,83.43,86.07,18745653
2015-03-19,85.19,85.5,84.32,84.41,12738497
2015-03-20,84.67,85.4,84.39,84.54,36083450
2015-03-23,85.02,85.78,85.01,85.43,17450685
2015-03-24,85.3,85.78,84.5,84.52,10174292
2015-03-25,85.05,85.57,84.77,84.86,11934737
2015-03-26,85.3,85.57,84.09,84.32,14400695
2015-03-27,84.04,84.05,83.33,83.58,11579299
2015-03-30,84.27,85.82,84.25,85.63,15653170
2015-03-31,84.85,85.34,84.46,85.0,13353990
2015-04-01,85.7,86.0,84.26,84.46,14522257
2015-04-02,84.09,84.94,83.85,84.3,11297401
2015-04-06,85.15,85.64,84.2,85.13,10916434
2015-04-07,85.01,86.17,84.76,85.75,11836065
2015-04-08,85.8,85.9,84.02,84.06,16257095
2015-04-09,84.0,84.73,83.81,84.65,13281833
2015-04-10,85.37,86.04,84.77,85.56,13372433
2015-04-13,85.92,86.25,85.24,85.34,9880507
2015-04-14,85.6,87.48,85.53,86.63,15693825
2015-04-15,87.14,88.53,87.14,88.08,15332834
2015-04-16,87.88,88.16,87.11,87.73,9570809
2015-04-17,87.14,87.36,86.16,86.93,14430130
2015-04-20,87.13,88.1,87.08,87.24,11593561
2015-04-21,87.38,87.62,86.68,86.88,10100460
2015-04-22,87.04,87.8,86.34,87.46,8663587
2015-04-23,87.36,88.38,87.31,87.54,9866129
2015-04-24,87.19,87.36,86.66,86.97,8405737
2015-04-27,87.41,87.6,86.76,87.01,10534606
2015-04-28,87.22,87.86,87.04,87.8,9633764
2015-04-29,87.5,88.07,86.96,87.87,12534119
2015-04-30,88.67,88.67,87.22,87.37,13947730
2015-05-01,87.85,88.95,87.7,88.85,12257076
2015-05-04,89.42,89.88,88.95,89.11,10343675
2015-05-05,89.97,90.09,88.52,88.61,11895027
2015-05-06,89.65,89.96,87.79,88.19,11273450
2015-05-07,88.0,88.1,86.92,87.6,9992451
2015-05-08,88.47,89.07,87.82,88.99,11390293
2015-05-11,88.53,88.57,86.65,86.78,11997787
2015-05-12,86.89,87.46,86.42,87.02,9788887
2015-05-13,87.28,87.73,86.4,86.56,8629433
2015-05-14,86.93,87.34,86.75,86.97,8791275
2015-05-15,86.8,87.62,86.6,87.35,8422209
2015-05-18,87.31,87.46,86.78,86.85,6395354
2015-05-19,86.47,87.21,86.21,86.99,9777078
2015-05-20,87.39,87.4,86.91,87.13,7276571
2015-05-21,87.28,87.44,86.96,87.21,8357353
2015-05-22,86.99,87.1,86.5,86.52,7598432
2015-05-26,86.04,86.37,85.03,85.35,11288963
2015-05-27,85.3,85.89,84.77,85.11,10778275
2015-05-28,85.11,85.57,84.82,85.11,8038943
2015-05-29,85.1,85.58,84.88,85.2,14631316
2015-06-01,85.25,85.47,84.8,85.13,9077512
2015-06-02,85.12,85.59,84.91,85.14,9328322
2015-06-03,85.23,85.84,84.86,84.95,8179540
2015-06-04,84.7,84.89,83.78,84.22,12607257
2015-06-05,84.13,85.0,83.98,84.28,11388508
2015-06-08,84.18,85.21,83.93,84.85,12244688
2015-06-09,85.29,85.43,84.49,84.58,8105514
2015-06-10,85.84,85.97,85.0,85.21,10147049
2015-06-11,85.3,85.7,84.89,85.09,7759265
2015-06-12,84.58,84.68,83.86,84.02,8347341
2015-06-15,83.53,83.98,83.19,83.72,9563933
2015-06-16,83.81,84.75,83.4,84.68,9100116
2015-06-17,85.03,85.13,84.41,84.73,9090188
2015-06-18,84.8,85.96,84.72,85.48,10247825
2015-06-19,84.92,85.48,84.92,85.21,16129576
2015-06-22,85.39,85.6,84.97,85.17,9465144
2015-06-23,85.22,85.28,84.59,85.07,10223910
2015-06-24,84.89,85.34,84.66,84.68,11800118
2015-06-25,84.85,84.85,83.93,83.93,10259382
2015-06-26,83.83,84.1,83.49,83.86,19023328
2015-06-29,83.05,83.45,82.8,82.82,11739236
2015-06-30,83.74,84.9,82.8,83.2,14981145
2015-07-01,83.28,83.53,82.11,82.37,13529076
2015-07-02,82.79,83.28,82.55,83.14,9187997
2015-07-06,82.42,83.06,82.12,82.53,11694425
2015-07-07,82.19,83.23,81.49,82.87,15641535
2015-07-08,82.25,82.98,81.91,81.97,10056994
2015-07-09,82.87,83.15,81.58,81.6,11980543
2015-07-10,82.09,82.49,81.6,82.22,8628659
2015-07-13,82.11,82.61,82.07,82.42,8026658
2015-07-14,82.38,83.32,82.26,83.11,9310155
2015-07-15,82.61,83.42,82.4,82.76,9289210
2015-07-16,83.18,83.48,82.8,82.91,8267647
2015-07-17,82.51,82.84,81.79,82.61,12156000
2015-07-20,82.15,82.41,81.6,81.76,12957060
2015-07-21,81.93,82.43,81.43,81.66,8677069
2015-07-22,82.35,82.47,81.58,81.79,13181463
2015-07-23,81.73,81.97,80.97,81.14,10496096
2015-07-24,81.16,81.16,79.72,79.94,14888464
2015-07-27,79.23,80.13,78.97,79.26,14996094
2015-07-28,79.7,82.66,79.56,82.48,19777278
2015-07-29,82.18,83.2,81.91,83.14,13913768
2015-07-30,83.18,83.32,82.42,83.01,11139943
2015-07-31,81.67,81.67,78.93,79.21,26232661
2015-08-03,78.7,78.93,77.63,78.06,15767743
2015-08-04,77.88,78.61,76.93,77.17,18874419
2015-08-05,77.87,78.23,76.9,77.17,16544386
2015-08-06,76.94,78.26,76.91,78.09,13005213
2015-08-07,77.55,77.97,76.62,76.83,12187623
2015-08-10,77.09,78.75,77.09,78.75,14876012
2015-08-11,77.01,78.07,76.33,77.49,14486353
2015-08-12,77.44,78.87,76.96,78.79,16909190
2015-08-13,78.32,79.29,78.27,78.65,13154102
2015-08-14,78.64,79.28,78.25,78.36,9129284
2015-08-17,77.93,79.18,77.45,78.77,9365433
2015-08-18,78.53,78.67,77.58,77.9,9815315
2015-08-19,77.51,77.58,75.93,76.23,17010104
2015-08-20,76.0,76.18,74.57,74.57,17784444
2015-08-21,74.1,74.89,72.07,72.13,25448602
2015-08-24,67.99,71.38,66.55,68.72,35277118
2015-08-25,71.31,71.44,68.2,68.71,30139886
2015-08-26,70.63,72.75,69.15,72.5,34355008
2015-08-27,73.8,74.89,73.01,74.85,24570983
2015-08-28,74.71,75.98,74.41,75.07,18997331
2015-08-31,74.28,75.55,73.3,75.24,19570103
2015-09-01,73.3,73.35,71.51,72.08,24092930
2015-09-02,73.06,73.24,72.0,73.23,16936898
2015-09-03,73.64,74.91,73.34,73.79,13451867
2015-09-04,72.93,73.14,72.25,72.46,14902476
2015-09-08,73.72,73.72,72.97,73.5,13626907
2015-09-09,74.37,74.68,71.85,72.0,17246222
2015-09-10,72.81,72.98,71.8,72.52,12327340
2015-09-11,72.4,72.72,72.01,72.69,12172259
2015-09-14,72.31,72.58,71.76,72.49,10738538
2015-09-15,72.44,73.31,72.41,72.86,11979773
2015-09-16,73.51,74.7,73.37,74.3,15170493
2015-09-17,74.41,75.47,73.85,74.46,15396873
2015-09-18,73.26,73.56,72.12,72.68,23180160
2015-09-21,73.1,73.61,72.73,73.39,10585842
2015-09-22,72.35,73.52,72.02,72.74,14245205
2015-09-23,72.87,73.2,72.29,72.3,13784836
2015-09-24,72.0,73.15,71.72,72.73,14584249
2015-09-25,73.29,73.53,72.76,73.23,15175317
2015-09-28,72.62,73.46,72.4,72.6,14571908
2015-09-29,72.65,73.19,72.14,72.97,13754439
2015-09-30,73.4,74.35,73.33,74.35,18176502
2015-10-01,75.2,75.58,73.3,74.06,14397814
2015-10-02,73.39,75.9,73.03,75.88,18811345
2015-10-05,76.65,77.15,75.79,76.81,18486731
2015-10-06,76.96,78.56,76.26,77.89,18578681
2015-10-07,78.97,79.29,77.53,79.2,18703210
2015-10-08,79.31,80.11,78.54,80.03,14344692
2015-10-09,80.05,80.16,78.62,79.26,17384670
2015-10-12,79.59,79.59,78.72,79.3,9931754
2015-10-13,78.72,79.55,78.49,79.16,12326598
2015-10-14,78.97,80.48,78.78,80.16,14485998
2015-10-15,80.19,81.53,79.9,81.48,13640875
2015-10-16,82.26,82.5,81.45,82.48,14304431
2015-10-19,82.01,82.17,80.76,80.99,14155779
2015-10-20,80.55,81.06,80.2,80.83,12340108
2015-10-21,80.86,81.15,80.11,80.21,10286440
2015-10-22,80.68,82.96,80.66,82.89,14823462
2015-10-23,82.41,83.0,81.89,82.98,13215678
2015-10-26,82.52,82.73,81.17,81.22,12576449
2015-10-27,80.57,81.16,79.73,81.09,13579364
2015-10-28,81.31,82.58,80.93,82.28,12473034
2015-10-29,81.79,83.22,81.79,82.23,10341163
2015-10-30,82.47,83.88,81.26,82.74,18758594
2015-11-02,82.3,85.93,82.09,85.28,21266523
2015-11-03,85.66,87.44,85.58,86.85,20115909
2015-11-04,86.77,87.08,85.7,85.98,14245441
2015-11-05,85.55,86.23,84.5,84.81,12291124
2015-11-06,83.93,84.47,83.22,84.47,12491678
2015-11-09,83.56,83.6,81.8,81.95,13551176
2015-11-10,81.93,82.61,81.86,82.35,14238006
2015-11-11,82.42,82.56,81.4,81.62,9598043
2015-11-12,80.57,81.28,79.32,79.41,16050638
2015-11-13,79.28,79.58,77.94,78.1,17527266
2015-11-16,77.94,80.99,77.91,80.9,14548134
2015-11-17,80.71,80.88,79.63,79.96,10011689
2015-11-18,79.89,80.9,79.59,80.74,10884594
2015-11-19,80.51,80.78,80.04,80.3,9453285
2015-11-20,80.57,80.94,79.65,79.79,10144448
2015-11-23,79.6,80.71,79.06,80.28,11868403
2015-11-24,80.35,82.35,80.2,81.88,15055512
2015-11-25,81.3,82.17,81.1,81.25,8980425
2015-11-27,80.58,81.26,80.46,81.23,4156645
2015-11-30,81.42,82.65,81.25,81.66,17729175
2015-12-01,81.76,82.13,81.27,81.89,13916981
2015-12-02,81.31,81.64,79.42,79.55,16299981
2015-12-03,79.72,79.85,78.02,78.41,14870252
2015-12-04,77.35,78.98,77.03,78.86,20156434
2015-12-07,77.33,77.5,75.75,76.8,17676103
2015-12-08,75.27,76.35,73.79,74.63,24217600
2015-12-09,74.84,77.19,74.73,75.63,22036336
2015-12-10,75.8,77.5,75.52,75.69,20142376
2015-12-11,74.82,75.54,74.34,74.34,20473141
2015-12-14,74.3,76.22,74.09,76.03,21832065
2015-12-15,77.43,79.6,77.33,79.43,24366833
2015-12-16,79.04,79.61,78.0,79.15,17233853
2015-12-17,79.02,79.23,77.95,77.96,17362915
2015-12-18,77.57,78.78,77.06,77.28,28835969
2015-12-21,77.79,78.1,76.64,77.26,14460450
2015-12-22,77.7,77.9,77.21,77.65,13855761
2015-12-23,78.68,80.22,78.32,80.19,15184195
2015-12-24,80.27,80.27,79.12,79.33,5848311
2015-12-28,78.12,78.86,77.91,78.74,9715843
2015-12-29,79.99,80.08,78.84,79.16,8838979
2015-12-30,78.32,78.99,77.97,78.11,9314646
2015-12-31,77.51,78.44,77.43,77.95,10285519
2016-01-04,77.5,77.94,76.46,77.46,20342482
2016-01-05,77.19,78.14,76.92,78.12,11993500
2016-01-06,76.64,77.64,76.59,77.47,18826900
2016-01-07,76.06,77.99,75.9,76.23,21263761
2016-01-08,76.35,76.65,74.5,74.69,19033628
2016-01-11,75.01,75.12,72.56,73.69,21352955
2016-01-12,74.12,75.42,73.15,75.2,21864130
2016-01-13,75.85,77.06,74.94,75.65,25878821
2016-01-14,76.21,79.92,75.8,79.12,33712212
2016-01-15,76.33,78.17,76.3,77.58,28150760
2016-01-19,77.93,78.24,75.19,76.4,22533750
2016-01-20,75.07,75.72,71.55,73.18,33300754
2016-01-21,73.16,74.99,72.61,74.1,22254821
2016-01-22,76.42,76.77,74.72,76.57,22269444
2016-01-25,75.75,76.34,73.9,73.98,16505600
2016-01-26,74.77,76.77,74.25,76.7,18677801
2016-01-27,76.0,77.47,74.72,75.29,17992133
2016-01-28,77.35,77.66,75.62,76.99,16153486
2016-01-29,76.73,77.85,76.25,77.85,24882543
2016-02-01,76.66,76.79,75.44,76.29,16713226
2016-02-02,74.19,75.62,73.55,74.59,21309838
2016-02-03,75.53,78.53,74.36,78.48,25837269
2016-02-04,78.58,80.0,77.56,79.83,23553268
2016-02-05,79.4,80.1,78.57,80.08,26606048
2016-02-08,79.3,81.78,78.91,81.16,26549284
